filename,status,pages,words
2025_review_generative_ai_computer_science_education_challenges.pdf,ok,13,8202
2026_evaluating_ai_generated_c_code_computing_education.pdf,ok,18,6668
2024_detecting_llm_generated_text_computing_education_comparative.pdf,ok,6,5563
2025_plan_acm_task_forceworking_group_ethical_societal.pdf,ok,2,1515
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,ok,7,5592
2025_generative_ai_postgraduate_computing_research_sub_saharan.pdf,ok,5,4707
2025_harnessing_generative_ai_chemical_engineering_education_implementation.pdf,ok,14,10448
2024_does_industry_5_0_need_engineering_education.pdf,ok,10,7182
2025_beyond_benefits_systematic_review_harms_consequences_generative.pdf,ok,18,19255
2024_enhancing_engineering_education_through_llm_driven_adaptive.pdf,ok,8,6144
2025_peer_assessment_leveraging_large_language_models_software.pdf,ok,40,34861
2026_summative_assessment_generative_ai_usage_within_academic.pdf,ok,4,4074
2023_chat_overflow_artificially_intelligent_models_computing_education.pdf,ok,2,1817
2024_experience_report_adopting_ai_usage_policy_software.pdf,ok,2,1572
2026_academic_integrity_students_ethical_use_chatgpt_higher.pdf,ok,29,14212
2025_integrating_large_language_model_ai_classroom_helping.pdf,ok,2,1776
2025_work_progress_investigating_chatgpt_grading_algebra_problems.pdf,ok,3,2007
2023_chatgpt_versus_engineering_education_assessment_multidisciplinary_multi.pdf,ok,57,27761
2025_pilots_practices_scoping_review_genai_enabled_personalization.pdf,ok,23,10516
2025_accessibility_responsibility_use_generative_ai_ukrainian_students.pdf,ok,10,7435
2025_algorithmic_thinking_risk_exploring_llm_use_computer.pdf,ok,15,5496
2024_bob_bot_exploring_chatgpt_s_answers_university.pdf,ok,32,17618
2024_first_year_cs_students_exploring_identifying_biases.pdf,ok,7,6810
2024_computer_science_education_chatgpt_era_experiences_experiment.pdf,ok,22,11314
2024_more_robots_coming_large_multimodal_models_chatgpt.pdf,ok,10,8680
2024_wip_post_assessment_processes_given_rise_generative.pdf,ok,4,4016
2025_integrating_peer_assessment_cycle_chatgpt_stem_education.pdf,ok,19,12544
2025_framework_assessment_design_era_generative_ai_case.pdf,ok,6,4564
2025_trust_adoption_generative_ai_university_education_opportunities.pdf,ok,10,7861
2025_subjective_intelligence_framework_generative_ai_stem_education.pdf,ok,37,21995
2026_did_alice_do_wrong_cross_cultural_differences.pdf,ok,23,11294
2024_explore_public_s_perspectives_generative_ai_computer.pdf,ok,9,7232
2026_fighting_fire_fire_llm_assisted_grading_handwritten.pdf,ok,7,5914
2024_incorporating_generative_ai_software_development_education.pdf,ok,4,3799
2025_enhancing_chatgpt_4o_s_automated_programming_assignment.pdf,missing,0,0
2025_analysis_generative_ai_policies_computing_course_syllabi.pdf,ok,7,6169
2026_reimagining_feedback_through_generative_ai_engineering_education.pdf,ok,17,14798
2024_decoding_academic_integrity_policies_corpus_linguistics_investigation.pdf,ok,20,9866
2025_navigating_chatgpt_asean_higher_education_ethical_pedagogical.pdf,ok,15,9033
2025_lessons_learned_embedding_generative_ai_cybersecurity_oriented.pdf,ok,2,1619
2025_exploratory_study_senior_computing_uk_academic_faculty.pdf,ok,10,9665
2026_impact_generative_artificial_intelligence_education_comprehensive_analysis.pdf,ok,72,39126
2025_educators_adoption_perceptions_generative_ai_tools_higher.pdf,ok,7,5536
2026_comparison_generative_ai_tools_engineering_education_practical.pdf,ok,16,12315
2025_exploring_students_familiarity_usage_patterns_perceptions_generative.pdf,ok,7,8178
2025_designing_guidelines_responsible_genai_usage_computer_science.pdf,ok,8,7357
2025_students_attitudes_cheating_before_after_chatgpt.pdf,ok,7,6402
2023_thrilled_your_progress_large_language_models_gpt.pdf,ok,15,13609
2024_postgraduate_student_perspective_academic_misconduct_era_essay.pdf,ok,7,6706
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,ok,7,5383
2024_beyond_hype_perceptions_realities_large_language_models.pdf,ok,8,5062
2024_unveiling_generative_ai_higher_education_insights_engineering.pdf,ok,5,3309
2025_llm_enhanced_multi_agent_architecture_conversation_assessment.pdf,ok,26,23321
2025_coders_critics_empowering_students_through_peer_assessment.pdf,ok,6,5028
2025_seeing_forest_trees_solving_visual_graph_tree.pdf,ok,10,9493
2025_assessing_student_readiness_perceptions_chatgpt_learning_case.pdf,ok,26,12454
2024_wip_faculty_perceptions_chatgpt_survey_engineering_education.pdf,ok,4,2996
2025_generative_ai_student_software_development_projects_user.pdf,ok,10,8857
2025_advancing_self_directed_learning_stem_education_integrating.pdf,ok,20,9657
2024_chatgpt_classroom_analysis_strengths_weaknesses_solving_undergraduate.pdf,ok,7,6287
2024_llm_individual_contribution_summarization_software_projects.pdf,ok,2,1639
2024_chatgpt_cheat_detection_cs1_program_autograding_system.pdf,ok,7,5132
2024_performance_large_language_model_scoring_construction_management.pdf,ok,13,8751
2025_expanding_possibilities_generative_ai_qualitative_analysis_fostering.pdf,ok,31,20866
2025_role_artificial_intelligence_computer_science_education_systematic.pdf,ok,34,14658
2025_engineering_students_perceptions_use_generative_artificial_intelligence.pdf,ok,12,10525
2025_jorgpt_instructor_aided_grading_programming_assignments_large.pdf,ok,21,9754
2025_leveraging_chatgpt_3_5_automated_evaluation_time.pdf,missing,0,0
2025_chatgpt_engineering_teaching_learning_student_faculty_perspective.pdf,ok,5,3435
2025_learning_without_limits_analysing_usage_generative_ai.pdf,ok,4,3646
2025_what_differences_between_student_chatgpt_generated_pseudocode.pdf,ok,40,16280
2026_generative_artificial_intelligence_assisted_stem_education_systematic.pdf,ok,22,16808
2024_code_generation_grading_evaluating_auto_grading_mechanism.pdf,ok,7,5879
2025_bridging_educational_divide_chatgpt_s_integration_philippine.pdf,ok,28,12421
2025_generative_ai_education_retrieval_augmented_system_effective.pdf,ok,9,6783
2026_ai_anxiety_educational_opportunity_equitable_practical_uses.pdf,ok,13,7417
2025_ai_measurement_learning_challenge_assessment_opportunity_tutoring.pdf,ok,6,3557
2023_chatgpt_ethical_implications_stem_research_higher_education.pdf,ok,24,16246
2025_analysis_ai_teacher_feedback_grading_students_activities.pdf,ok,21,8878
2026_ai_procedural_equalizer_performance_comparison_programming_engineering.pdf,ok,19,8736
2024_assistance_misconduct_unpacking_complex_role_generative_ai.pdf,ok,8,6889
2024_automating_autograding_large_language_models_test_suite.pdf,ok,19,13326
2025_innovating_engineering_education_ai_case_study_chatgpt.pdf,ok,18,8476
2024_engineering_assessment_age_generative_artificial_intelligence_critical.pdf,ok,6,4384
2026_student_identification_social_economic_environmental_implications_generative.pdf,ok,21,12360
2025_advancing_engineering_education_age_ai_through_innovative.pdf,ok,5,3404
2025_rubric_all_you_need_improving_llm_code.pdf,ok,15,10821
2025_chatgpt_supportive_tool_creating_assessment_resources.pdf,ok,10,6413
2025_exploring_student_reactions_llm_generated_feedback_explain.pdf,ok,7,6951
2025_exploring_higher_education_faculty_insights_generative_ai.pdf,ok,54,20259
2023_chatgpt_can_you_generate_solutions_my_coding.pdf,ok,7,5997
2024_cheaters_ai_enhanced_learners_consequences_chatgpt_programming.pdf,ok,14,8348
2024_asag2024_combined_benchmark_short_answer_grading.pdf,ok,2,1941
2026_ai_disruption_engineering_education_analysis_changing_student.pdf,ok,34,15158
2024_avert_authorship_verification_evaluation_through_responsive_testing.pdf,ok,7,6376
2024_exploring_students_faculty_s_knowledge_attitudes_perceptions.pdf,ok,33,15279
2026_enhancing_student_focus_problem_solving_real_time.pdf,ok,15,5797
2025_educational_integration_esp32_project_learning_generative_ai.pdf,ok,6,4373
2023_exploring_chatgpt_s_impact_post_secondary_education.pdf,ok,7,6027
2024_gpt_bert_benchmarking_large_language_models_automated.pdf,ok,2,1733
2025_maintaining_assessment_validity_genai_era_insights_human.pdf,ok,6,5121
2024_does_improvement_ai_tools_necessitate_different_approach.pdf,ok,10,4440
2025_design_evaluation_ai_assisted_grading_tool_introductory.pdf,ok,7,6712
2026_ethical_frontier_chatgpt_s_cultural_impact_academic.pdf,ok,19,6899
2024_leveraging_genai_intelligent_tutoring_system_r_quantitative.pdf,ok,9,7600
2025_inquisitive_ai_feedback_enhance_formative_assessment_first.pdf,ok,6,5011
2025_who_s_doing_thinking_here_pedagogy_first.pdf,ok,3,2884
2024_integrating_large_language_models_engineering_education_redesigning.pdf,ok,6,3983
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,ok,10,4261
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,ok,10,9584
2025_evaluation_node_automatic_short_answer_tool_nodegrade.pdf,ok,10,8961
2025_chatgpt_assisted_retrieval_practice_exam_scores_does.pdf,ok,40,18058
2026_process_oriented_homework_instructor_designed_ai_bot.pdf,ok,7,6301
2025_replication_pedagogical_tool_teaching_ethical_practices_future.pdf,ok,8,6974
2026_llm_driven_feature_inference_analyzing_student_git.pdf,ok,14,8690
2025_stem_exam_performance_open_versus_closed_book.pdf,ok,9,5732
2024_chatgpt_has_eaten_my_assignment_student_centric.pdf,ok,3,2897
2026_ai_enabled_blended_teaching_information_theory_coding.pdf,ok,10,8474
2025_midterm_exam_outliers_efficiently_highlight_potential_cheaters.pdf,ok,6,4438
2026_teaching_microbiology_generative_ai_survey_style_playbook.pdf,ok,6,2800
2025_perceived_impact_artificial_intelligence_academic_learning.pdf,ok,13,10239
2024_assessing_learning_computer_programing_skills_age_generative.pdf,ok,9,6453
2026_scaffolding_genai_critical_reflection_transformative_approach_diverging.pdf,ok,7,6469
2023_revolutionizing_formative_assessment_stem_fields_leveraging_ai.pdf,ok,8,4892
2026_survey_feedback_types_automated_programming_assessment_systems.pdf,ok,35,14679
2024_llms_open_closed_book_examinations_final_year.pdf,ok,1,715
2025_deploying_language_model_assessment_support_technology_computer.pdf,ok,10,9081
2024_beyond_traditional_teaching_large_language_models_simulated.pdf,ok,7,5517
2025_assessment_integrity_validity_teaching_laboratory_adapting_genai.pdf,ok,30,15790
2025_ai_enhanced_cybersecurity_executive_reporting_experiential_writing.pdf,ok,5,3752
2023_evaluating_performance_code_generation_models_solving_parsons.pdf,ok,7,7403
2025_integration_artificial_intelligence_higher_education_programming_courses.pdf,ok,27,15019
2024_live_session_gamification_prairielearn.pdf,ok,2,1629
2025_redefining_code_comprehension_function_naming_mechanism_evaluating.pdf,ok,7,5893
2024_ai_grading_standup_updates_improve_project_learning.pdf,ok,7,5548
2025_direct_automated_feedback_delivery_student_submissions_llms.pdf,ok,11,9930
2025_evaluating_impact_assistive_ai_tools_learning_outcomes.pdf,ok,10,7493
2025_nifty_assignment_generator_integrating_cultural_relevance_belonging.pdf,ok,6,4150
2024_instructional_approaches_complementing_use_generative_artificial_intelligence.pdf,ok,6,5700
2026_integration_artificial_intelligence_teaching_chemical_technology_higher.pdf,ok,11,5816
2025_transforming_education_large_language_models_trends_themes.pdf,ok,21,10589
2025_generating_planning_feedback_open_ended_programming_exercises.pdf,ok,17,6924
2025_genscore_agent_short_answer_question_generation_scoring.pdf,ok,18,12903
2026_chartcode_flowchart_centric_educational_tool_introductory_programming.pdf,ok,7,4242
2023_plagiarism_ai_assistance_misuse_web_programming_unfair.pdf,ok,5,3798
2025_feedbot_formative_design_feedback_programming_assignments.pdf,ok,7,5827
2025_multi_examiner_knowledge_graph_driven_system_generating.pdf,ok,31,13922
2025_enhancing_reflective_learning_through_self_revision_quizzes.pdf,ok,9,5932
2025_promise_pitfalls_literature_review_generative_artificial_intelligence.pdf,ok,18,13500
2024_explaining_code_purpose_integrated_approach_developing_code.pdf,ok,7,7086
2026_scientific_creative_thinking_test_sctt_reliability_validity.pdf,ok,27,15106
2026_rethinking_future_data_science_education_case_thoughtful.pdf,ok,6,4956
2024_examples_tutorials_google_colab_gradio_create_online.pdf,ok,17,10045
2025_scaling_evaluation_non_objective_assessments_ai_solutions.pdf,ok,72,39126
2026_generative_artificial_intelligence_tertiary_level_education_bangladesh.pdf,ok,32,14079
2025_revolutionizing_education_generative_ai_catalyst_personalized_learning.pdf,ok,6,4549
2025_generative_ai_engineering_education_survey_student_instructor.pdf,ok,6,3725
2026_curriculum_grounded_ai_tutoring_system.pdf,ok,6,3693
2025_leveraging_multi_modality_collaborative_filtering_supporting_automatic.pdf,missing,0,0
2026_automating_exam_evaluation_generative_ai_genai.pdf,ok,6,4751
2026_leveraging_prompt_llms_automated_scoring_feedback_generation.pdf,ok,14,10452
2025_developing_written_communication_skills_engineering_education_automated.pdf,ok,9,7472
2026_document_verify_explain_transparent_accountability_framework_equitable.pdf,ok,5,3111
2026_enhancing_writing_voice_communication_automated_feedback_generation.pdf,ok,6,3816
2026_role_generative_artificial_intelligence_higher_education_applications.pdf,ok,72,39126
2026_intelligent_feedback_individualized_introductory_programming_exercises.pdf,ok,15,10327
2026_exploring_trust_human_llm_feedback_systems_observation.pdf,ok,2,1373
2026_use_artificial_intelligence_tools_higher_education_exploratory.pdf,missing,0,0
2026_transforming_pedagogy_genai_supported_formative_assessment_challenges.pdf,ok,17,9962
2026_future_grading_can_llms_accurately_score_student.pdf,missing,0,0
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,ok,7,4630
2025_applying_large_language_models_enhance_assessment_java.pdf,ok,11,10311
2026_exploratory_machine_learning_approach_understanding_determinants_future.pdf,ok,24,19482
2025_multimodal_large_language_models_physics_visual_tasks.pdf,ok,21,9659
2026_dmn_guided_prompting_framework_controlling_llm_behavior.pdf,ok,15,11539
2025_person_person_tool_tool_chatgpts_role_student.pdf,ok,6,5085
2026_hows_genai_infusion_going_lessons_integrating_ai.pdf,ok,2,1669
2025_chatgpt_engineering_education_breakthrough_challenge.pdf,ok,14,7463
2025_exploring_use_chatgpt_computer_science_students_software.pdf,ok,12,4524
2026_architecture_ai_mediated_learning_three_layer_framework.pdf,ok,26,13840
2025_generative_ai_education_mapping_research_landscape_through.pdf,ok,25,12435
2025_enhancing_automatic_grading_sql_query_assignments_generative.pdf,ok,6,4141
2026_generative_ai_higher_education_leap_beyond_chatbots.pdf,missing,0,0
2025_case_study_factors_influencing_college_students_perception.pdf,ok,4,2832
2025_influence_chatgpt_generative_ai_continuous_learning_skill.pdf,ok,53,15469
2025_llmarking_adaptive_automatic_short_answer_grading_large.pdf,ok,11,9326
2026_effective_learning_strategies_stem_ai_teaching.pdf,ok,20,18457
2025_role_ai_powered_mobile_applications_modernizing_classroom.pdf,ok,6,3590
2025_creation_evaluation_ai_assistant_gpt_educational_experience.pdf,ok,17,8470
2025_rubric_guided_evaluation_framework_consistent_scoring_large.pdf,ok,6,4725
2026_reimagining_leadership_assessment_comparative_study_human_ai.pdf,ok,6,4137
2025_possibility_chatgpt_application_mechanical_design_education_comparative.pdf,ok,11,2036
2025_sortinghat_redefining_operating_systems_education_tailored_digital.pdf,ok,4,2807
2026_chatgpt_education_critical_overview_breakthroughs_challenges.pdf,missing,0,0
2025_student_perspectives_ai_powered_learning_tools_exploratory.pdf,ok,7,4019
2025_comparing_ai_human_assessment_academic_writing_skills.pdf,ok,7,2942
2026_codeguard_improving_llm_guardrails_cs_education.pdf,ok,13,6971
2025_framework_generative_ai_driven_assessment_higher_education.pdf,ok,22,10861
2026_rethinking_educational_assessment_age_artificial_intelligence.pdf,ok,14,4793
2026_ai_automated_scoring_layer_large_language_models.pdf,ok,23,10521
2026_keel_knowledge_engineering_educators_layer.pdf,ok,55,20342
2026_rest_robots_generative_ai_post_introductory_computing.pdf,ok,47,37613
2025_generative_ai_design_develop_educational_games_engineering.pdf,ok,12,7751
2025_systematic_review_large_language_model_applications_programming.pdf,ok,13,5647
2026_autograder_multi_faceted_ai_framework_rich_pedagogical.pdf,ok,10,7113
2025_systematic_literature_review_generative_artificial_intelligence_genai.pdf,ok,22,19236
2026_perceived_learning_vs_engagement_ai_assisted_homework.pdf,ok,25,11520
2026_knowledge_gaps_learning_opportunities_leveraging_student_questions.pdf,ok,14,12687
2025_artificial_intelligence_adoption_higher_education_nigeria.pdf,ok,17,7280
2025_flexigrader_llm_personalized_autograder_enable_flexible_open.pdf,ok,17,6521
2026_assessing_writing_progress_engineering_students_through_lexical.pdf,missing,0,0
2026_leveraging_ai_2d_technical_drawing_analysis_feedback.pdf,ok,22,6779
2025_adapting_ai_innovative_approaches_homework_computer_science.pdf,ok,5,2786
2026_programming_education_llms_npcs_dialogical_learning_framework.pdf,ok,5,2966
2025_secondary_school_teachers_experiences_generative_ai_maltese.pdf,ok,19,8145
2025_understanding_effect_risk_perception_acceptance_use_large.pdf,ok,21,11129
2026_prompt_engineering_intervention_enhancing_proficiency_ai_self.pdf,ok,14,13311
2025_conversational_generative_artificial_intelligence_humanchatbot_interaction_education.pdf,ok,31,15959
2026_lightweight_intelligent_feedback_system_student_code_submissions.pdf,ok,17,6440
2025_vclass_engager_generative_ai_system_enhancing_student.pdf,ok,32,14488
2026_design_quantitative_evaluation_interviewai_voice_llm_system.pdf,ok,7,4764
2026_ai_driven_self_assessment_proctoring_system.pdf,ok,12,3362
2025_ethical_societal_impacts_generative_ai_higher_computing.pdf,ok,2,1454
2025_developing_institutional_ai_digital_assistant_age_industry.pdf,ok,19,10225
2025_technology_adoption_learning_preferences_computing_science_higher.pdf,ok,3,2897
2025_hybrid_system_automated_assessment_korean_l2_writing.pdf,ok,21,10520
2025_comparative_study_large_language_models_programming_education.pdf,ok,12,6115
2026_academiq_harnessing_prompt_engineering_generative_ai_enhanced.pdf,ok,6,4343
2025_chatgpt_improving_college_english_learning_outcomes_comparative.pdf,ok,4,2599
2025_integrating_generative_ai_higher_education_systems_africa.pdf,ok,324,97423
2026_exploration_chatgpt_personalized_learning_behavioral_flow_analysis.pdf,ok,14,13311
2025_saving_writing_classes_extinction_chatgpt_part_teaching.pdf,ok,12,7463
2025_technology_acceptance_model_tam_meta_analytic_structural.pdf,missing,0,0
2025_can_llms_fair_graders_only_if_you.pdf,ok,9,7016
2025_blockchain_technology_sociotechnical_cybersecurity_educational_learning_ecosystems.pdf,ok,7,6171
2026_teaching_ai_classroom_integrating_ai_modules_undergraduate.pdf,missing,0,0
2025_global_research_landscape_ai_education_bibliometric_analysis.pdf,ok,9,6689
2026_solving_better_than_evaluating_genai_solutions.pdf,ok,2,1656
2025_integrating_llms_software_engineering_education_motivators_demotivators.pdf,ok,10,8549
2025_chatgpt_assessment_development_design_manufacturing_engineering_education.pdf,ok,28,9553
2025_comprehensive_review_automated_grading_systems_stem_ai.pdf,ok,23,12013
2025_measuring_graduate_students_use_chatgpt_academic_writing.pdf,ok,19,8966
2026_research_application_ethical_boundaries_aigc_transformer_architecture.pdf,ok,9,5971
2025_nlp_generative_ai_language_learning_assessment_synergies.pdf,missing,0,0
2026_strategies_practices_enhancing_higher_education_faculty_teaching.pdf,ok,7,4586
2026_redesigning_learning_activities_age_ai.pdf,missing,0,0
2025_generative_ai_education_exploring_eap_faculty_perspectives.pdf,ok,19,8029
2025_enhancing_secondary_computer_science_education_implementing_ai.pdf,ok,2,1015
2025_special_session_use_generative_ai_designing_evaluating.pdf,ok,3,1905
2026_topic_level_feedback_summarization_explanation_classroom_response.pdf,ok,2,1733
2026_schema_cognition_embodied_cognition_social_cognition_impact.pdf,ok,12,11149
2025_generative_ai_use_ischools_analysis_policies.pdf,ok,7,4659
2026_generative_ai_supported_flipped_classroom_model_personalized.pdf,missing,0,0
2025_large_language_models_computer_science_classrooms_ethical.pdf,ok,58,26542
2025_hybrid_assessment_approach_ai_enhanced_challenge_learning.pdf,ok,14,4021
2026_trusting_ai_detect_ai_systematic_evaluation_reliability.pdf,ok,21,16167
2026_llm_evaluation_software_engineering_curriculum_coverage_against.pdf,ok,6,2957
2025_genai_powered_feedback_system_automated_short_answer.pdf,ok,5,3246
2026_students_engagement_generative_ai_academic_learning_self.pdf,ok,13,11729
2026_implications_large_language_models_database_management_system.pdf,ok,2,1652
2026_meta_edu_adaptive_multi_agent_framework_educational.pdf,ok,6,4167
2026_research_impact_ai_teaching_assistants_electrical_engineering.pdf,missing,0,0
2025_exploring_affordances_generative_ai_academic_writing_disabled.pdf,ok,8,5473
2025_wip_large_language_model_enhanced_smart_tutor.pdf,ok,5,3880
2025_ai_translation_quality_assessment_case_study_chatgpt.pdf,ok,28,14788
2026_cheating_ai_copy_pasting_llms_new_realities.pdf,ok,12,3961
2025_evaluating_efficacy_llms_assessing_software_quality_assurance.pdf,ok,5,4899
2025_lightweight_scalable_3d_scanning_system_indoor_spaces.pdf,ok,4,2973
2026_assessing_uml_diagrams_gpt_implications_education.pdf,ok,16,15215
2025_automated_grading_open_ended_questions_higher_education.pdf,ok,34,14571
2025_generative_ai_powered_teaching_learning_engineering_project.pdf,missing,0,0
2026_romanticising_algorithm_power_dynamics_ideological_implications_humanai.pdf,ok,15,10851
2026_faculty_insights_utilizing_generative_ai_professional_programs.pdf,missing,0,0
2026_role_prompt_engineering_ai_essay_scoring_comparative.pdf,ok,6,4309
2026_role_self_efficacy_technological_readiness_student_reliance.pdf,ok,6,4801
2025_use_perception_generative_ai_higher_education_insights.pdf,ok,12,7505
2026_automatic_short_answer_grading_llms_memorization_reasoning.pdf,ok,10,9030
2025_wip_can_you_do_my_homework_other.pdf,ok,5,5374
2025_utilization_artificial_intelligence_tools_engineering_education_among.pdf,ok,18,5689
2025_comprehensive_review_applications_ai_technologies_higher_engineering.pdf,ok,25,11777
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,ok,8,7111
2026_artificial_intelligence_chemical_engineering_education_opportunities_challenges.pdf,ok,8,5201
2025_adopting_generative_ai_higher_education_dual_perspective.pdf,ok,35,18006
2025_board_77_perception_impact_generative_artificial_intelligence.pdf,ok,32,7854
2026_evaluating_large_language_models_engineering_education_multi.pdf,ok,17,12736
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,ok,7,5516
2025_integrative_ai_practices_across_disciplines_innovations_computer.pdf,ok,10,7119
2025_automated_grading_approach_open_ended_stem_answers.pdf,ok,6,5465
2025_fostering_reflection_engineering_approach_mandatory_first_year.pdf,ok,12,4315
2025_zero_shot_llm_framework_automated_assignment_grading.pdf,ok,24,6498
2025_practices_challenges_training_needs_faculty_terms_generative.pdf,ok,9,5787
2026_navigating_ethical_societal_impacts_generative_ai_higher.pdf,ok,47,40196
2025_enhancing_student_feedback_data_science_education_harnessing.pdf,ok,24,9989
2025_automated_subjective_answer_evaluation_genai_nlp_enhancing.pdf,ok,7,4015
2025_generative_artificial_intelligence_transversal_competencies_higher_education.pdf,ok,27,13232
2025_evaluating_generative_ai_cs1_code_grading_direct.pdf,ok,6,3496
2025_systematic_literature_review_practical_applications_artificial_intelligence.pdf,ok,7,5691
2025_artificial_intelligence_support_tool_teaching_programming_future.pdf,ok,7,4900
2026_devils_advocates_wear_ai_exploring_assistive_role.pdf,ok,1,1383
2025_evaluating_google_geminis_capability_generate_nbme_standard.pdf,ok,16,7768
2026_empowering_university_ai_assistants_improving_llm_performance.pdf,ok,31,10014
2026_smart_vr_education_media_production_integrating_ai.pdf,ok,23,11078
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,ok,6,3973
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,ok,23,11207
